codigo_manzana,prom_edad,desv_edad,min_edad,max_edad,educacion_mas_alta,estrato,porcentaje_internet,porcentaje_luz
5000130040900000000000,30.4,24.3,2.0,82.0,3.0,1.5,0.09,0.64
5000130041000000000000,40.2,23.5,7.0,82.0,4.0,1.1,0.05,0.37
5000130041200000000000,38.9,22.0,2.0,82.0,3.0,1.3,0.06,0.61
5000130041300000000000,29.3,21.5,2.0,87.0,3.0,1.5,0.09,0.59
5000130041400000000000,36.0,22.2,2.0,92.0,4.0,1.8,0.18,0.64
5000130041500000000000,32.7,21.1,2.0,100.0,4.0,1.6,0.23,0.66
5000130041600000000000,35.9,21.7,2.0,82.0,4.0,1.8,0.09,0.66
5000130041800000000000,28.4,18.6,2.0,92.0,3.0,1.9,0.09,0.85
5000130050100000000000,32.4,19.7,2.0,77.0,4.0,2.2,0.32,0.85
5000130050300000000000,37.5,21.1,2.0,92.0,4.0,1.9,0.26,0.72
5000130050400000000000,33.4,20.8,2.0,87.0,4.0,1.9,0.14,0.53
5000130050600000000000,41.3,20.7,2.0,87.0,4.0,2.1,0.03,0.69
5000130050900000000000,36.3,21.1,2.0,87.0,5.0,2.4,0.26,0.7
5000130051000000000000,35.1,21.9,2.0,92.0,5.0,2.8,0.29,0.6
5000130051100000000000,40.7,20.7,2.0,77.0,3.0,1.7,0.09,0.57
5000130051400000000000,31.4,21.1,2.0,77.0,3.0,1.8,0.06,0.84
5000130060100000000000,33.7,21.7,2.0,87.0,6.0,4.3,0.4,0.58
5000130060200000000000,34.9,21.5,2.0,82.0,3.0,1.4,0.19,0.81
5000130060400000000000,36.4,23.9,2.0,72.0,3.0,2.1,0.06,0.44
5000130060500000000000,31.9,18.7,2.0,77.0,4.0,2.4,0.1,0.49
5000130060600000000000,25.0,16.9,2.0,62.0,4.0,2.8,0.11,0.67
5000130060700000000000,36.1,22.9,2.0,100.0,3.0,1.8,0.06,0.65
5000130060900000000000,29.0,20.5,2.0,72.0,3.0,2.4,0.02,0.24
5000130061000000000000,37.8,23.4,2.0,87.0,4.0,2.1,0.11,0.33
5000130061400000000000,34.0,22.2,2.0,92.0,3.0,1.7,0.32,0.84
5000130061500000000000,31.4,22.8,2.0,82.0,3.0,1.8,0.1,0.52
5000130061600000000000,28.7,17.2,2.0,77.0,4.0,3.3,0.53,0.84
5000130061800000000000,26.8,20.4,2.0,77.0,3.0,2.6,0.19,0.38
5000130070100000000000,34.9,20.9,2.0,87.0,4.0,2.0,0.06,0.55
5000130070200000000000,30.9,18.6,2.0,72.0,5.0,1.7,0.18,0.73
5000130070300000000000,38.1,21.5,2.0,92.0,5.0,2.5,0.34,0.63
5000130070400000000000,28.1,19.6,2.0,72.0,4.0,1.9,0.31,0.69
5000130070500000000000,35.5,20.9,2.0,87.0,4.0,2.4,0.12,0.69
5000130070600000000000,26.2,18.5,2.0,72.0,3.0,1.9,0.11,0.58
5000130070800000000000,28.7,22.2,2.0,77.0,2.0,1.3,0.05,0.62
5000130070900000000000,33.3,21.1,2.0,72.0,3.0,3.0,0.08,0.69
5000130071000000000000,33.6,22.1,2.0,72.0,3.0,2.5,0.08,0.65
5000130071200000000000,32.1,20.0,2.0,67.0,3.0,1.8,0.19,0.69
5000130071300000000000,31.7,20.1,2.0,87.0,4.0,1.8,0.19,0.81
5000130071400000000000,31.5,20.1,2.0,77.0,4.0,1.7,0.18,0.77
5000130071500000000000,33.5,21.9,2.0,87.0,3.0,1.8,0.1,0.61
5000130071600000000000,33.5,22.1,2.0,82.0,4.0,1.7,0.14,0.32
5000130071700000000000,33.7,19.5,2.0,92.0,5.0,2.5,0.45,0.71
5000130071800000000000,36.0,21.2,2.0,92.0,4.0,2.8,0.3,0.65
5000130071900000000000,32.2,19.8,2.0,92.0,4.0,2.1,0.23,0.78
5000130072000000000000,40.3,23.0,2.0,77.0,5.0,2.3,0.24,0.64
5000130072100000000000,43.3,23.3,2.0,87.0,4.0,2.3,0.11,0.63
5000130080300000000000,25.1,18.3,2.0,77.0,3.0,2.0,0.07,0.57
5000130080500000000000,35.4,20.8,2.0,82.0,4.0,2.0,0.26,0.75
5000130081000000000000,29.3,20.0,2.0,67.0,3.0,2.6,0.05,0.64
5000130081200000000000,33.0,22.6,2.0,82.0,3.0,1.8,0.08,0.8
5000130081300000000000,30.1,19.5,2.0,87.0,4.0,1.8,0.07,0.77
5000130081600000000000,37.1,21.5,2.0,87.0,3.0,1.4,0.02,0.58
5000130081700000000000,27.7,19.3,2.0,77.0,3.0,1.2,0.17,0.52
5000130081800000000000,34.0,22.3,2.0,77.0,3.0,2.5,0.07,0.79
5000130081900000000000,25.2,17.5,2.0,62.0,3.0,2.3,0.08,0.75
5000130082100000000000,42.8,24.7,7.0,87.0,2.0,1.8,0.06,0.56
5000130082200000000000,39.0,22.3,2.0,82.0,4.0,1.5,0.12,0.65
5000130090100000000000,41.7,19.1,2.0,72.0,3.0,1.4,0.1,0.8
5000130090200000000000,30.3,19.9,2.0,77.0,4.0,1.5,0.06,0.7
5000130090300000000000,30.0,18.4,2.0,67.0,4.0,1.9,0.35,0.88
5000130090500000000000,32.2,24.2,2.0,72.0,3.0,1.5,0.29,0.43
5000130090700000000000,36.0,24.5,2.0,87.0,3.0,1.9,0.18,0.88
5000130090800000000000,38.9,23.2,7.0,82.0,2.0,1.9,0.09,0.82
5000130090900000000000,34.3,22.0,2.0,87.0,3.0,1.2,0.08,0.68
5000130091000000000000,26.0,21.9,2.0,82.0,3.0,2.0,0.13,0.75
5000130091100000000000,39.5,21.4,2.0,82.0,3.0,2.6,0.13,0.87
5000130091200000000000,31.0,19.7,2.0,82.0,3.0,1.2,0.07,0.79
5000130091300000000000,33.4,19.4,2.0,72.0,4.0,2.3,0.27,0.45
5000130091400000000000,27.6,15.1,2.0,77.0,6.0,2.6,0.69,0.97
5000130091700000000000,32.9,19.3,2.0,62.0,2.0,2.0,0.38,0.88
5000130091800000000000,23.3,16.3,2.0,57.0,3.0,2.0,0.56,0.44
5000130091900000000000,35.0,19.2,7.0,72.0,3.0,2.3,0.25,0.75
5000130092000000000000,42.8,25.0,7.0,77.0,3.0,1.3,0.2,0.8
5000130100600000000000,28.5,20.6,2.0,77.0,2.0,2.9,0.09,0.64
5000130100800000000000,24.8,12.8,2.0,52.0,3.0,1.8,0.44,0.56
5000130101300000000000,33.8,21.8,2.0,82.0,3.0,1.4,0.04,0.48
5000130101900000000000,27.4,22.6,2.0,77.0,3.0,1.9,0.25,0.88
5000130110100000000000,27.7,18.9,2.0,92.0,3.0,2.0,0.13,0.67
5000130110500000000000,31.4,20.7,2.0,82.0,3.0,1.5,0.12,0.65
5000130110600000000000,35.9,22.0,2.0,87.0,3.0,3.1,0.12,0.44
5000130110900000000000,28.5,21.8,2.0,82.0,3.0,2.3,0.08,0.83
5000130111200000000000,28.2,21.5,2.0,87.0,3.0,3.1,0.13,0.37
5000130111900000000000,38.3,16.4,2.0,62.0,3.0,2.0,0.4,1.0
5000130120200000000000,28.0,21.5,2.0,87.0,3.0,1.4,0.09,0.82
5000130120400000000000,29.7,17.2,2.0,67.0,3.0,2.7,0.07,0.79
5000130120600000000000,30.5,21.6,2.0,82.0,2.0,2.5,0.08,0.62
5000130120700000000000,27.1,18.4,2.0,77.0,3.0,2.3,0.04,0.65
5000130130100000000000,35.4,19.9,2.0,72.0,4.0,2.2,0.23,0.77
5000130130300000000000,34.7,24.7,2.0,77.0,2.0,2.5,0.14,0.57
5000130130500000000000,32.5,22.2,2.0,72.0,2.0,4.3,0.27,0.36
5000130131000000000000,26.8,20.8,2.0,100.0,3.0,1.4,0.21,0.7
5000130131100000000000,30.6,16.8,7.0,57.0,3.0,1.5,0.25,1.0
5000130131300000000000,30.7,18.9,7.0,62.0,2.0,1.0,0.17,0.5
5000130131800000000000,37.0,22.2,2.0,77.0,3.0,1.7,0.03,0.42
5000130131900000000000,29.3,21.1,2.0,92.0,3.0,1.1,0.12,0.76
5000130132200000000000,41.8,20.1,2.0,77.0,3.0,2.6,0.13,0.88
5000610000000000010101,35.9,20.7,2.0,82.0,4.0,2.3,0.5,0.95
5000610000000000010102,36.3,22.1,2.0,82.0,4.0,2.7,0.31,0.76
5000610000000000010103,35.3,20.7,2.0,92.0,4.0,2.5,0.42,0.97
5000610000000000010104,33.3,24.8,2.0,87.0,4.0,3.0,0.44,0.56
5000610000000000010105,44.8,22.7,2.0,100.0,4.0,2.9,0.37,0.84
5000610000000000010106,30.7,18.2,2.0,87.0,5.0,2.1,0.34,0.87
5000610000000000010107,33.1,22.0,2.0,82.0,4.0,2.4,0.42,0.67
5000610000000000010109,32.9,20.1,2.0,77.0,4.0,2.9,0.5,0.71
5000610000000000010110,34.4,21.8,2.0,82.0,4.0,2.7,0.31,0.73
5000610000000000010111,34.0,19.9,2.0,72.0,4.0,2.6,0.3,0.65
5000610000000000010112,35.6,21.5,2.0,97.0,4.0,3.0,0.52,0.78
5000610000000000010113,32.6,22.5,2.0,87.0,4.0,2.5,0.22,0.83
5000610000000000010114,40.9,22.3,2.0,87.0,4.0,2.7,0.12,0.88
5000610000000000010115,34.8,21.0,2.0,87.0,4.0,2.7,0.3,0.9
5000610000000000010116,35.6,21.3,2.0,92.0,3.0,2.2,0.34,0.74
5000610000000000010117,35.0,22.7,2.0,87.0,4.0,2.5,0.05,0.73
5000610000000000010118,30.4,20.6,2.0,87.0,4.0,2.8,0.28,0.66
5000610000000000010119,34.9,22.3,2.0,82.0,3.0,2.8,0.31,0.77
5000610000000000010120,28.8,19.2,2.0,77.0,4.0,3.0,0.24,0.76
5000610000000000010122,39.0,22.8,2.0,92.0,4.0,2.6,0.45,0.85
5000610000000000010123,26.9,19.4,2.0,82.0,4.0,2.5,0.35,0.5
5000610000000000010124,31.4,21.0,2.0,87.0,4.0,2.2,0.45,0.86
5000610000000000010125,42.6,24.0,2.0,87.0,4.0,2.8,0.5,0.81
5000610000000000010126,35.4,20.5,2.0,92.0,5.0,2.2,0.18,0.88
5000610000000000010127,33.3,21.1,2.0,82.0,4.0,2.9,0.69,0.83
5000610000000000010128,27.9,17.6,2.0,87.0,5.0,2.3,0.65,0.84
5000610000000000010129,37.9,26.4,2.0,92.0,4.0,2.7,0.36,0.86
5000610000000000010130,34.4,21.1,2.0,77.0,4.0,2.6,0.38,0.79
5000610000000000010132,51.5,18.4,22.0,87.0,4.0,2.8,0.25,1.0
5000610000000000010133,27.8,19.0,2.0,87.0,5.0,2.0,0.67,0.83
5000610000000000010134,23.0,15.5,2.0,52.0,4.0,2.0,0.4,0.8
5000610000000000010136,29.0,18.3,2.0,62.0,4.0,3.0,0.25,0.83
5000610000000000010137,32.3,19.7,2.0,77.0,3.0,3.0,0.5,1.0
5000610000000000010138,22.4,14.2,2.0,52.0,5.0,2.3,0.64,0.73
5000610000000000010139,29.4,19.3,2.0,67.0,5.0,2.8,0.42,0.89
5000610000000000010140,34.5,20.5,2.0,72.0,4.0,2.5,0.35,0.75
5000610000000000010141,34.6,18.5,2.0,67.0,4.0,2.5,0.8,0.8
5000610000000000010142,39.6,21.3,2.0,82.0,4.0,2.6,0.45,0.73
5000610000000000010201,30.9,19.2,2.0,82.0,3.0,1.5,0.14,0.97
5000610000000000010202,29.2,20.1,2.0,87.0,3.0,1.2,0.15,0.85
5000610000000000010203,33.7,19.2,2.0,72.0,4.0,2.0,0.27,0.82
5000610000000000010204,37.5,21.8,2.0,87.0,5.0,2.1,0.21,0.76
5000610000000000010206,33.6,23.2,2.0,87.0,5.0,2.1,0.36,0.82
5000610000000000010207,28.0,21.2,2.0,82.0,3.0,1.0,0.15,0.8
5000610000000000010213,28.8,18.4,2.0,77.0,3.0,1.2,0.2,0.87
5000610000000000010215,27.7,18.8,2.0,77.0,4.0,1.0,0.08,0.83
5000610000000000010217,34.1,17.9,2.0,67.0,4.0,2.2,0.32,0.79
5000610000000000010218,35.6,19.8,2.0,82.0,3.0,1.4,0.25,0.86
5000610000000000010219,33.4,22.0,2.0,82.0,4.0,2.7,0.38,0.77
5000610000000000010220,31.4,19.9,2.0,92.0,4.0,2.8,0.34,0.97
5000610000000000010221,27.6,19.2,2.0,67.0,4.0,2.0,0.31,0.88
5000610000000000010222,32.6,21.2,2.0,82.0,3.0,1.9,0.5,0.79
5000610000000000010224,29.3,20.4,2.0,92.0,3.0,2.0,0.21,0.89
5000610000000000010225,26.8,19.3,2.0,82.0,3.0,1.4,0.15,0.92
5000610000000000010226,34.3,19.7,2.0,77.0,4.0,1.5,0.17,0.89
5000610000000000010227,28.6,17.8,2.0,82.0,3.0,1.9,0.08,0.83
5000610000000000010228,32.4,22.3,2.0,100.0,3.0,1.3,0.09,0.82
5000610000000000010229,31.2,22.0,2.0,92.0,3.0,1.3,0.12,0.88
5000610000000000010232,34.0,19.5,2.0,72.0,3.0,1.0,0.05,1.0
5000610000000000010234,36.6,18.3,2.0,67.0,7.0,3.0,0.8,1.0
5000610000000000010235,32.4,20.7,7.0,77.0,4.0,3.0,0.57,1.0
5000610000000000010236,30.8,21.7,2.0,77.0,4.0,2.0,0.35,0.91
5000610000000000010237,28.4,19.7,2.0,72.0,5.0,2.7,0.67,0.78
5000610000000000010238,34.4,23.9,2.0,77.0,3.0,2.0,0.06,0.83
5000610000000000010239,37.6,22.5,2.0,92.0,4.0,2.0,0.11,0.86
5000610000000000010240,33.7,21.6,2.0,82.0,3.0,2.0,0.56,1.0
5000610000000000010241,35.1,20.3,2.0,82.0,4.0,2.1,0.48,1.0
5000610000000000010245,34.5,20.9,2.0,62.0,4.0,2.5,0.75,1.0
5000610000000000010246,30.7,22.7,2.0,82.0,3.0,1.9,0.32,0.86
5000610000000000010247,30.4,20.0,2.0,82.0,3.0,2.0,0.58,0.92
5000610000000000010250,34.5,21.6,7.0,62.0,5.0,2.3,0.4,0.8
5000610000000000010251,40.3,25.8,7.0,87.0,5.0,2.5,0.5,1.0
5000610000000000010252,34.0,20.1,2.0,72.0,4.0,2.0,0.25,0.83
5000610000000000010253,27.8,21.6,2.0,67.0,3.0,2.0,0.13,0.63
5000610000000000010254,41.4,23.8,2.0,67.0,4.0,2.0,0.25,0.75
5000610000000000010256,33.3,13.9,12.0,57.0,4.0,2.1,0.1,0.8
5000610000000000010258,28.7,19.2,2.0,82.0,4.0,1.9,0.33,0.93
5000610000000000010260,33.1,19.0,2.0,87.0,4.0,2.0,0.56,1.0
5000610000000000010261,29.8,18.2,2.0,82.0,4.0,2.2,0.25,0.75
5000610000000000010262,26.3,16.2,2.0,67.0,5.0,2.1,0.61,0.94
5000610000000000010263,33.6,20.6,2.0,82.0,4.0,2.1,0.53,0.94
5000610000000000010264,36.6,22.0,2.0,87.0,4.0,2.7,0.36,1.0
5000610000000000010265,29.5,18.5,2.0,62.0,4.0,2.0,0.55,0.91
5000610000000000010266,32.4,20.8,7.0,72.0,2.0,2.0,0.33,0.83
5000610000000000010302,34.8,22.3,2.0,92.0,3.0,2.0,0.22,0.81
5000610000000000010303,35.5,20.3,2.0,82.0,5.0,3.5,0.29,0.49
5000610000000000010304,30.9,21.2,2.0,87.0,4.0,1.9,0.14,0.76
5000610000000000010305,36.0,20.0,2.0,72.0,5.0,2.0,0.29,0.83
5000610000000000010306,33.4,22.5,2.0,82.0,5.0,2.1,0.5,0.95
5000610000000000010307,31.4,18.8,2.0,72.0,4.0,2.1,0.25,1.0
5000610000000000010308,31.6,19.1,2.0,77.0,5.0,2.1,0.27,0.63
5000610000000000010309,29.2,20.3,2.0,82.0,4.0,2.0,0.27,0.73
5000610000000000010310,29.0,17.6,2.0,62.0,4.0,2.1,0.48,0.67
5000610000000000010311,35.2,20.6,2.0,77.0,5.0,2.0,0.52,0.83
5000610000000000010312,32.5,19.5,2.0,87.0,3.0,2.0,0.32,0.86
5000610000000000010313,31.0,21.9,2.0,72.0,4.0,1.9,0.14,0.79
5000610000000000010314,27.6,18.7,2.0,77.0,4.0,2.0,0.5,0.8
5000610000000000010317,39.6,23.1,2.0,82.0,5.0,2.0,0.38,0.75
5000610000000000010318,26.6,14.9,7.0,57.0,3.0,2.0,0.43,1.0
5000610000000000010320,38.8,22.3,2.0,87.0,4.0,2.0,0.44,0.78
5000610000000000010321,27.2,17.7,2.0,77.0,5.0,2.1,0.37,0.68
5000610000000000010322,34.8,20.6,2.0,77.0,5.0,2.2,0.33,0.93
5000610000000000010324,47.6,5.3,42.0,57.0,4.0,2.2,0.2,0.6
5000610000000000010325,31.4,18.6,2.0,82.0,4.0,2.0,0.39,0.96
5000610000000000010326,32.4,23.5,2.0,87.0,4.0,2.0,0.08,0.79
5000610000000000010327,37.5,19.7,2.0,77.0,4.0,2.1,0.23,0.5
5000610000000000010328,31.9,21.7,2.0,77.0,3.0,1.8,0.33,1.0
5000610000000000010329,32.2,21.0,2.0,87.0,4.0,2.1,0.27,0.86
5000610000000000010330,36.2,23.0,2.0,82.0,4.0,2.0,0.22,0.56
5000610000000000010331,28.1,19.6,2.0,87.0,4.0,2.0,0.23,0.77
5000610000000000010332,31.8,22.5,2.0,87.0,4.0,1.4,0.17,0.83
5000610000000000010401,37.9,21.2,2.0,82.0,4.0,1.7,0.16,0.68
5000610000000000010402,29.2,17.9,2.0,77.0,3.0,1.5,0.14,0.66
5000610000000000010403,27.9,19.6,2.0,72.0,4.0,1.8,0.28,0.72
5000610000000000010404,31.3,18.8,2.0,67.0,4.0,1.9,0.4,0.88
5000610000000000010406,35.3,22.2,2.0,82.0,4.0,2.0,0.06,0.72
5000610000000000010407,26.1,15.0,2.0,52.0,4.0,2.0,0.29,0.5
5000610000000000010409,28.5,18.6,2.0,72.0,4.0,2.0,0.09,0.91
5000610000000000010410,29.2,19.7,2.0,72.0,4.0,2.1,0.38,0.83
5000610000000000010411,38.2,22.2,2.0,82.0,4.0,2.0,0.11,0.79
5000610000000000010412,32.8,20.0,2.0,67.0,4.0,2.0,0.13,0.83
5000610000000000010413,28.9,16.8,2.0,67.0,4.0,2.1,0.22,0.74
5000610000000000010414,37.3,19.8,2.0,67.0,4.0,2.1,0.33,1.0
5000610000000000010415,35.4,21.0,2.0,77.0,5.0,2.0,0.31,0.69
5000610000000000010416,37.3,22.5,2.0,87.0,5.0,2.1,0.38,0.69
5000610000000000010417,40.0,23.5,2.0,82.0,3.0,1.6,0.23,0.54
5000610000000000010418,32.5,21.4,2.0,77.0,4.0,2.0,0.31,0.56
5000610000000000010419,25.3,17.6,2.0,62.0,4.0,2.0,0.19,1.0
5000610000000000010420,32.2,23.5,2.0,82.0,4.0,2.0,0.27,0.93
5000610000000000010422,31.9,18.1,2.0,72.0,5.0,2.0,0.71,0.86
5000610000000000010423,28.0,17.6,2.0,57.0,4.0,2.0,0.33,0.83
5000610000000000010424,27.0,19.0,2.0,72.0,5.0,2.0,0.31,0.58
5000610000000000010428,30.9,20.4,2.0,77.0,4.0,1.6,0.27,0.69
5000610000000000010429,32.9,23.0,2.0,97.0,3.0,2.0,0.26,0.85
5000610000000000010430,47.0,18.7,17.0,72.0,4.0,2.0,0.17,0.67
5000610000000000010431,21.2,13.0,2.0,42.0,3.0,2.0,0.2,0.8
5000610000000000010510,26.3,18.0,2.0,62.0,4.0,1.8,0.33,1.0
5000610000000000010511,34.9,22.3,2.0,82.0,3.0,1.2,0.06,0.71
5000610000000000010512,29.8,20.7,2.0,72.0,4.0,1.7,0.24,0.9
5000610000000000010515,32.3,22.2,2.0,82.0,3.0,1.4,0.23,0.92
5000610000000000010516,33.0,22.9,2.0,87.0,3.0,1.2,0.14,0.71
5000610000000000010521,29.7,19.7,2.0,92.0,5.0,2.0,0.4,0.73
5000610000000000010522,30.6,19.5,2.0,67.0,4.0,2.0,0.09,0.87
5000610000000000010523,30.5,18.7,2.0,72.0,4.0,1.8,0.19,0.86
5000610000000000010524,30.1,16.7,2.0,67.0,5.0,2.0,0.22,0.85
5000610000000000010525,28.7,18.1,2.0,72.0,4.0,1.2,0.18,0.59
5000610000000000010526,33.8,21.0,2.0,87.0,4.0,1.9,0.22,0.84
5000610000000000010531,32.6,20.0,2.0,67.0,4.0,2.6,0.25,0.63
5000610000000000010532,30.0,19.4,2.0,72.0,4.0,1.7,0.63,0.89
5000610000000000010533,24.4,17.0,2.0,52.0,5.0,2.0,0.5,1.0
5000610000000000010535,34.1,22.5,2.0,82.0,4.0,1.5,0.18,0.88
5000610000000000010536,33.4,21.9,2.0,87.0,3.0,1.2,0.13,1.0
5000610000000000010538,28.6,20.6,2.0,92.0,4.0,1.7,0.21,0.84
5000610000000000010548,23.9,14.0,2.0,47.0,5.0,1.8,0.4,1.0
5000610000000000010551,21.8,15.3,2.0,52.0,4.0,1.4,0.38,0.63
5000610000000000010601,32.8,22.0,2.0,97.0,4.0,2.9,0.21,0.89
5000610000000000010602,30.6,18.3,2.0,77.0,4.0,2.0,0.53,0.91
5000610000000000010605,31.7,18.0,2.0,72.0,4.0,2.6,0.52,0.96
5000610000000000010606,31.1,16.7,7.0,62.0,5.0,2.4,0.33,0.7
5000610000000000010607,28.5,18.4,2.0,77.0,5.0,2.0,0.15,0.88
5000610000000000010608,33.5,21.7,2.0,100.0,5.0,2.0,0.59,0.59
5000610000000000010609,31.2,19.4,2.0,77.0,4.0,2.2,0.39,0.78
5000610000000000010610,31.4,21.0,2.0,87.0,4.0,2.9,0.09,0.96
5000610000000000010611,31.7,21.6,2.0,87.0,4.0,3.0,0.14,0.76
5000610000000000010612,35.5,21.2,2.0,92.0,4.0,2.5,0.59,0.86
5000610000000000010613,34.5,23.1,2.0,82.0,4.0,2.5,0.5,0.75
5000610000000000010614,27.0,17.4,2.0,77.0,5.0,2.2,0.18,0.94
5000610000000000010615,33.1,21.4,2.0,92.0,4.0,2.4,0.7,0.8
5000610000000000010616,26.4,17.0,2.0,62.0,5.0,2.6,0.38,0.62
5000610000000000010617,31.9,21.3,2.0,92.0,4.0,2.9,0.15,0.85
5000610000000000010618,36.5,20.1,2.0,77.0,4.0,2.5,0.38,0.83
5000610000000000010619,31.5,21.4,2.0,82.0,3.0,2.5,0.93,0.93
5000610000000000010620,31.7,18.9,2.0,67.0,4.0,2.8,0.29,0.86
5000610000000000010703,34.4,22.2,2.0,87.0,4.0,2.0,0.62,0.85
5000610000000000010704,25.4,15.3,2.0,57.0,4.0,2.0,0.28,0.59
5000610000000000010707,35.3,17.9,2.0,72.0,4.0,2.0,0.3,0.65
5000610000000000010708,32.9,23.3,2.0,87.0,4.0,2.6,0.14,0.73
5000610000000000010713,24.9,18.9,2.0,67.0,5.0,2.1,0.19,0.77
5000610000000000010716,35.2,23.0,2.0,87.0,5.0,2.0,0.64,0.86
5000610000000000010801,36.3,21.8,2.0,77.0,4.0,1.1,0.2,0.76
5000610000000000010802,35.3,24.2,2.0,100.0,3.0,1.0,0.08,0.67
5000610000000000010803,36.4,22.4,2.0,97.0,4.0,1.1,0.19,0.75
5000610000000000010804,33.5,21.0,2.0,82.0,3.0,1.2,0.07,0.89
5000610000000000010805,35.5,23.3,2.0,77.0,2.0,1.0,0.08,0.67
5000610000000000010806,28.1,19.3,2.0,77.0,3.0,1.4,0.07,0.93
5000610000000000010807,30.9,20.8,2.0,97.0,4.0,1.1,0.37,0.79
5000610000000000010808,30.2,22.3,2.0,92.0,3.0,1.2,0.08,0.79
5000610000000000010809,34.7,23.1,2.0,87.0,3.0,1.9,0.13,0.63
5000610000000000010810,26.8,19.5,2.0,82.0,3.0,1.2,0.07,0.93
5000610000000000010811,26.5,18.1,2.0,67.0,3.0,1.3,0.23,0.92
5000610000000000010812,31.3,21.6,2.0,87.0,3.0,1.2,0.26,0.88
5000610000000000010813,31.0,22.0,2.0,97.0,3.0,1.3,0.08,0.88
5000610000000000010814,25.7,18.1,2.0,72.0,3.0,2.0,0.04,0.68
5000610000000000010816,35.0,22.9,2.0,92.0,3.0,1.1,0.28,0.82
5000610000000000010817,32.8,20.1,2.0,77.0,3.0,1.3,0.36,0.96
5000610000000000010818,26.8,19.5,2.0,82.0,3.0,1.0,0.2,0.71
5000610000000000010820,31.6,22.6,2.0,77.0,3.0,1.1,0.2,0.73
5000610000000000010821,27.3,18.6,2.0,92.0,3.0,1.2,0.2,0.76
5000610000000000010822,28.9,20.0,2.0,72.0,3.0,1.0,0.17,0.73
5000610000000000010823,28.1,20.1,2.0,92.0,3.0,1.0,0.23,0.75
5000610000000000010824,31.3,19.9,2.0,87.0,3.0,1.0,0.37,0.8
5000610000000000010826,29.0,19.4,2.0,77.0,3.0,1.0,0.37,0.84
5000610000000000010827,26.7,18.1,2.0,82.0,3.0,1.1,0.38,0.88
5000610000000000010904,27.8,19.2,2.0,77.0,3.0,1.1,0.09,0.7
5000610000000000010908,29.3,21.8,2.0,92.0,3.0,1.0,0.09,0.96
5000610000000000010910,30.2,21.0,2.0,100.0,3.0,1.1,0.16,0.84
5000610000000000010911,31.0,21.3,2.0,77.0,3.0,1.3,0.03,0.86
5000610000000000010912,29.4,20.3,2.0,82.0,3.0,1.1,0.11,0.83
5000610000000000010913,27.9,21.7,2.0,92.0,3.0,1.1,0.16,0.88
5000610000000000010914,24.0,16.5,2.0,77.0,3.0,1.0,0.04,0.75
5000610000000000010915,28.8,21.5,2.0,87.0,3.0,1.0,0.11,0.82
5000610000000000010916,27.4,20.4,2.0,87.0,3.0,1.1,0.17,0.9
5000610000000000010918,28.5,21.5,2.0,82.0,3.0,1.0,0.18,0.94
5000610000000000010919,35.0,22.1,2.0,87.0,3.0,1.0,0.19,0.93
5000610000000000010921,25.8,17.6,2.0,67.0,3.0,1.2,0.26,0.74
5000610000000000010922,29.7,20.3,2.0,82.0,4.0,1.1,0.21,0.79
5000610000000000010923,34.1,19.4,2.0,67.0,3.0,1.0,0.13,0.88
5000610000000000011001,37.2,18.5,2.0,72.0,6.0,3.8,0.5,0.73
5000610000000000011002,36.3,20.3,2.0,82.0,6.0,3.8,0.73,1.0
5000610000000000011003,33.1,15.4,2.0,62.0,5.0,3.3,0.6,0.9
5000610000000000011004,34.9,22.0,2.0,77.0,5.0,3.5,0.7,0.95
5000610000000000011005,29.0,17.9,2.0,67.0,5.0,3.7,0.5,0.93
5000610000000000011006,36.9,20.1,2.0,67.0,6.0,3.8,0.42,0.73
5000610000000000011007,41.6,20.8,7.0,77.0,6.0,3.6,0.58,0.79
5000610000000000011009,38.9,19.3,7.0,72.0,5.0,3.2,0.58,0.83
5000610000000000011010,37.6,19.3,7.0,67.0,5.0,4.0,0.33,0.56
5000610000000000011011,30.5,22.4,2.0,67.0,4.0,1.9,0.11,0.78
5000610000000000011012,32.5,21.4,2.0,77.0,4.0,1.9,0.33,1.0
5000610000000000011013,38.4,20.6,7.0,82.0,5.0,2.0,0.44,0.88
5000610000000000011014,28.8,17.5,2.0,67.0,4.0,1.8,0.38,0.81
5000610000000000011015,27.6,16.6,2.0,62.0,5.0,1.9,0.37,0.78
5000610000000000011016,30.8,19.9,2.0,67.0,4.0,1.4,0.38,0.85
5000610000000000011017,23.3,19.8,2.0,77.0,3.0,1.3,0.29,1.0
5000610000000000011101,29.2,19.3,2.0,72.0,4.0,1.4,0.08,1.0
5000610000000000011102,33.4,21.0,2.0,87.0,5.0,1.8,0.33,0.88
5000610000000000011105,28.6,18.3,2.0,77.0,4.0,1.9,0.07,0.64
5000610000000000011106,30.5,21.0,2.0,72.0,5.0,2.2,0.29,0.86
5000610000000000011108,35.8,19.8,7.0,92.0,3.0,1.4,0.18,0.91
5000610000000000011109,42.5,20.7,12.0,77.0,4.0,2.5,0.5,1.0
5000610000000000011110,25.8,17.4,2.0,62.0,4.0,1.9,0.13,0.88
5000610000000000011112,33.3,21.8,2.0,77.0,4.0,1.6,0.06,0.61
5000610000000000011113,28.9,19.1,2.0,67.0,5.0,1.6,0.44,1.0
